id,decision,score,category,family,question,correct_answer,reasons
q26985,REWRITE,0.0,Sanat & Edebiyat,creator,The Weather Project adlı yapıtın yaratıcısı kimdir?,Olafur Eliasson,açıklama çoğunlukla cevabı tekrar ediyor | kalite puanı kesin koruma eşiğinin altında
q27312,REWRITE,0.0,Sanat & Edebiyat,creator,Barselona Pavyonu adlı yapıtın yaratıcısı kimdir?,Ludwig Mies van der Rohe,açıklama çoğunlukla cevabı tekrar ediyor | kalite puanı kesin koruma eşiğinin altında
q27370,REWRITE,0.0,Sanat & Edebiyat,creator,Bird in Space adlı yapıtın yaratıcısı kimdir?,Constantin Brâncuși,açıklama çoğunlukla cevabı tekrar ediyor | kalite puanı kesin koruma eşiğinin altında
q27482,REWRITE,0.0,Sanat & Edebiyat,creator,Sunflower Seeds adlı yapıtın yaratıcısı kimdir?,Ai Weiwei,açıklama çoğunlukla cevabı tekrar ediyor | kalite puanı kesin koruma eşiğinin altında
q27715,REWRITE,0.0,Sanat & Edebiyat,creator,Elçiler adlı yapıtın yaratıcısı kimdir?,Hans Holbein,açıklama çoğunlukla cevabı tekrar ediyor | kalite puanı kesin koruma eşiğinin altında
q27967,REWRITE,0.0,Sanat & Edebiyat,creator,Woman I adlı yapıtın yaratıcısı kimdir?,Willem de Kooning,açıklama çoğunlukla cevabı tekrar ediyor | kalite puanı kesin koruma eşiğinin altında
q28008,REWRITE,0.0,Sanat & Edebiyat,creator,Avignonlu Kızlar adlı yapıtın yaratıcısı kimdir?,Pablo Picasso,açıklama çoğunlukla cevabı tekrar ediyor | kalite puanı kesin koruma eşiğinin altında
q28291,REWRITE,0.0,Sanat & Edebiyat,creator,Davut adlı yapıtın yaratıcısı kimdir?,Michelangelo,açıklama çoğunlukla cevabı tekrar ediyor | kalite puanı kesin koruma eşiğinin altında
q28323,REWRITE,0.0,Sanat & Edebiyat,creator,Centre Pompidou adlı yapıtın yaratıcısı kimdir?,Renzo Piano ve Richard Rogers,açıklama çoğunlukla cevabı tekrar ediyor | kalite puanı kesin koruma eşiğinin altında
q28345,REWRITE,0.0,Sanat & Edebiyat,creator,Sydney Opera Binası adlı yapıtın yaratıcısı kimdir?,Jørn Utzon,açıklama çoğunlukla cevabı tekrar ediyor | kalite puanı kesin koruma eşiğinin altında
q28417,REWRITE,0.0,Sanat & Edebiyat,creator,Haydar Aliyev Merkezi adlı yapıtın yaratıcısı kimdir?,Zaha Hadid,açıklama çoğunlukla cevabı tekrar ediyor | kalite puanı kesin koruma eşiğinin altında
q28747,REWRITE,0.0,Sanat & Edebiyat,creator,Las Meninas adlı yapıtın yaratıcısı kimdir?,Diego Velázquez,açıklama çoğunlukla cevabı tekrar ediyor | kalite puanı kesin koruma eşiğinin altında
q28992,REWRITE,0.0,Sanat & Edebiyat,creator,Black Square adlı yapıtın yaratıcısı kimdir?,Kazimir Malevich,açıklama çoğunlukla cevabı tekrar ediyor | kalite puanı kesin koruma eşiğinin altında
q29217,REWRITE,0.0,Sanat & Edebiyat,creator,Christina’nın Dünyası adlı yapıtın yaratıcısı kimdir?,Andrew Wyeth,açıklama çoğunlukla cevabı tekrar ediyor | kalite puanı kesin koruma eşiğinin altında
q29712,REWRITE,0.0,Sanat & Edebiyat,creator,Salıncak adlı yapıtın yaratıcısı kimdir?,Jean-Honoré Fragonard,açıklama çoğunlukla cevabı tekrar ediyor | kalite puanı kesin koruma eşiğinin altında
q29778,REWRITE,0.0,Sanat & Edebiyat,creator,Salk Enstitüsü adlı yapıtın yaratıcısı kimdir?,Louis Kahn,açıklama çoğunlukla cevabı tekrar ediyor | kalite puanı kesin koruma eşiğinin altında
q29958,REWRITE,0.0,Sanat & Edebiyat,creator,Olympia adlı yapıtın yaratıcısı kimdir?,Édouard Manet,açıklama çoğunlukla cevabı tekrar ediyor | kalite puanı kesin koruma eşiğinin altında
q30204,REWRITE,0.0,Sanat & Edebiyat,creator,Broadway Boogie Woogie adlı yapıtın yaratıcısı kimdir?,Piet Mondrian,açıklama çoğunlukla cevabı tekrar ediyor | kalite puanı kesin koruma eşiğinin altında
q30555,REWRITE,0.0,Sanat & Edebiyat,creator,Nighthawks adlı yapıtın yaratıcısı kimdir?,Edward Hopper,açıklama çoğunlukla cevabı tekrar ediyor | kalite puanı kesin koruma eşiğinin altında
q30933,REWRITE,0.0,Sanat & Edebiyat,creator,Düşünen Adam adlı yapıtın yaratıcısı kimdir?,Auguste Rodin,açıklama çoğunlukla cevabı tekrar ediyor | kalite puanı kesin koruma eşiğinin altında
q31155,REWRITE,0.0,Sanat & Edebiyat,creator,The Dinner Party adlı yapıtın yaratıcısı kimdir?,Judy Chicago,açıklama çoğunlukla cevabı tekrar ediyor | kalite puanı kesin koruma eşiğinin altında
q31282,REWRITE,0.0,Sanat & Edebiyat,creator,Spiral Jetty adlı yapıtın yaratıcısı kimdir?,Robert Smithson,açıklama çoğunlukla cevabı tekrar ediyor | kalite puanı kesin koruma eşiğinin altında
q31524,REWRITE,0.0,Sanat & Edebiyat,creator,Burç Halife adlı yapıtın yaratıcısı kimdir?,Adrian Smith,açıklama çoğunlukla cevabı tekrar ediyor | kalite puanı kesin koruma eşiğinin altında
q31867,REWRITE,0.0,Sanat & Edebiyat,creator,Cloud Gate adlı yapıtın yaratıcısı kimdir?,Anish Kapoor,açıklama çoğunlukla cevabı tekrar ediyor | kalite puanı kesin koruma eşiğinin altında
q31995,REWRITE,0.0,Sanat & Edebiyat,creator,Öpücük adlı yapıtın yaratıcısı kimdir?,Gustav Klimt,açıklama çoğunlukla cevabı tekrar ediyor | kalite puanı kesin koruma eşiğinin altında
q32472,REWRITE,0.0,Sanat & Edebiyat,creator,Chief adlı yapıtın yaratıcısı kimdir?,Franz Kline,açıklama çoğunlukla cevabı tekrar ediyor | kalite puanı kesin koruma eşiğinin altında
q32874,REWRITE,0.0,Sanat & Edebiyat,creator,Çeşme adlı yapıtın yaratıcısı kimdir?,Marcel Duchamp,açıklama çoğunlukla cevabı tekrar ediyor | kalite puanı kesin koruma eşiğinin altında
q3137,REJECT,-0.5,Coğrafya,capital,Brunei ülkesinin başkenti hangisidir?,Bandar Seri Begawan,açıklama çoğunlukla cevabı tekrar ediyor | doğru seçenek uzunluğuyla ayrışıyor
q5521,REJECT,-0.5,Tarih,history,"Tikal en çok hangi uygarlık, hanedan veya kültürle ilişkilidir?",Mayalar,seri arkeoloji sorusu
q5524,REJECT,-0.5,Tarih,history,"Caral en çok hangi uygarlık, hanedan veya kültürle ilişkilidir?",Norte Chico uygarlığı,seri arkeoloji sorusu
q5531,REJECT,-0.5,Tarih,history,"Aksum en çok hangi uygarlık, hanedan veya kültürle ilişkilidir?",Aksum Krallığı,seri arkeoloji sorusu
q5532,REJECT,-0.5,Tarih,history,"Meroë en çok hangi uygarlık, hanedan veya kültürle ilişkilidir?",Kuş Krallığı,seri arkeoloji sorusu
q5534,REJECT,-0.5,Tarih,history,"Sakkara en çok hangi uygarlık, hanedan veya kültürle ilişkilidir?",Eski Mısır,seri arkeoloji sorusu
q5540,REJECT,-0.5,Tarih,history,"Ur en çok hangi uygarlık, hanedan veya kültürle ilişkilidir?",Sümerler,seri arkeoloji sorusu
q5542,REJECT,-0.5,Tarih,history,"Ninova en çok hangi uygarlık, hanedan veya kültürle ilişkilidir?",Asurlular,seri arkeoloji sorusu
q5545,REJECT,-0.5,Tarih,history,"Harappa en çok hangi uygarlık, hanedan veya kültürle ilişkilidir?",İndus Vadisi uygarlığı,seri arkeoloji sorusu
q5546,REJECT,-0.5,Tarih,history,"Taxila en çok hangi uygarlık, hanedan veya kültürle ilişkilidir?",Gandhara kültürü,seri arkeoloji sorusu
q5547,REJECT,-0.5,Tarih,history,"Sanchi en çok hangi uygarlık, hanedan veya kültürle ilişkilidir?",Maurya ve Budist kültür,seri arkeoloji sorusu
q5553,REJECT,-0.5,Tarih,history,"Bagan en çok hangi uygarlık, hanedan veya kültürle ilişkilidir?",Pagan Krallığı,seri arkeoloji sorusu
q5556,REJECT,-0.5,Tarih,history,"Mỹ Sơn en çok hangi uygarlık, hanedan veya kültürle ilişkilidir?",Çampa Krallığı,seri arkeoloji sorusu
q5558,REJECT,-0.5,Tarih,history,"Anyang en çok hangi uygarlık, hanedan veya kültürle ilişkilidir?",Shang Hanedanı,seri arkeoloji sorusu
q5560,REJECT,-0.5,Tarih,history,"Nara en çok hangi uygarlık, hanedan veya kültürle ilişkilidir?",Japon imparatorluk kültürü,seri arkeoloji sorusu
q5565,REJECT,-0.5,Tarih,history,"Knossos en çok hangi uygarlık, hanedan veya kültürle ilişkilidir?",Minos uygarlığı,seri arkeoloji sorusu
q5566,REJECT,-0.5,Tarih,history,"Mykene en çok hangi uygarlık, hanedan veya kültürle ilişkilidir?",Miken uygarlığı,seri arkeoloji sorusu
q6704,REJECT,-0.5,Sanat & Edebiyat,art,Pyotr İlyiç Çaykovski tarafından oluşturulan ve konser uvertürü niteliğindeki eser hangisidir?,1812 Uvertürü,açıklama çoğunlukla cevabı tekrar ediyor
q6082,REJECT,-1.0,Spor,venue,Tokyo Dome en çok hangi spor veya sporlarla ilişkilidir?,Beyzbol,seri spor mekânı sorusu
q6101,REJECT,-1.0,Spor,venue,Monako Pisti en çok hangi spor veya sporlarla ilişkilidir?,Motor sporları,seri spor mekânı sorusu
q3682,REJECT,-1.5,Sanat & Edebiyat,literary_genre,Dante Alighieri tarafından yazılan İlahi Komedya hangi edebî türe aittir?,Epik şiir,seri edebî tür sorusu
q3687,REJECT,-1.5,Sanat & Edebiyat,literary_genre,Pierre Choderlos de Laclos tarafından yazılan Tehlikeli İlişkiler hangi edebî türe aittir?,Mektup roman,seri edebî tür sorusu
q3688,REJECT,-1.5,Sanat & Edebiyat,literary_genre,Johann Wolfgang von Goethe tarafından yazılan Faust hangi edebî türe aittir?,Tiyatro oyunu,seri edebî tür sorusu
q3703,REJECT,-1.5,Sanat & Edebiyat,literary_genre,Marcel Proust tarafından yazılan Kayıp Zamanın İzinde hangi edebî türe aittir?,Roman dizisi,seri edebî tür sorusu
q3713,REJECT,-1.5,Sanat & Edebiyat,literary_genre,Walt Whitman tarafından yazılan Çimen Yaprakları hangi edebî türe aittir?,Şiir kitabı,seri edebî tür sorusu
q3731,REJECT,-1.5,Sanat & Edebiyat,literary_genre,Necib Mahfuz tarafından yazılan Kahire Üçlemesi hangi edebî türe aittir?,Roman dizisi,seri edebî tür sorusu
q5513,REJECT,-1.5,Tarih,history,"Hattuşa en çok hangi uygarlık, hanedan veya kültürle ilişkilidir?",Hititler,seri arkeoloji sorusu | doğru seçenek uzunluğuyla ayrışıyor
q5122,REJECT,-2.0,Coğrafya,location,Uluru hangi ülkede veya ülkelerde bulunur?,Avustralya,seri ülke-konum sorusu
q5126,REJECT,-2.0,Coğrafya,location,Zhangjiajie hangi ülkede veya ülkelerde bulunur?,Çin,seri ülke-konum sorusu
q5127,REJECT,-2.0,Coğrafya,location,Jeju Adası hangi ülkede veya ülkelerde bulunur?,Güney Kore,seri ülke-konum sorusu
q5132,REJECT,-2.0,Coğrafya,location,Ngorongoro hangi ülkede veya ülkelerde bulunur?,Tanzanya,seri ülke-konum sorusu
q5134,REJECT,-2.0,Coğrafya,location,Namib Çölü hangi ülkede veya ülkelerde bulunur?,Namibya,seri ülke-konum sorusu
q5135,REJECT,-2.0,Coğrafya,location,Masa Dağı hangi ülkede veya ülkelerde bulunur?,Güney Afrika,seri ülke-konum sorusu
q5139,REJECT,-2.0,Coğrafya,location,Vadi Rum hangi ülkede veya ülkelerde bulunur?,Ürdün,seri ülke-konum sorusu
q5142,REJECT,-2.0,Coğrafya,location,Matterhorn hangi ülkede veya ülkelerde bulunur?,İsviçre ve İtalya,seri ülke-konum sorusu
q5143,REJECT,-2.0,Coğrafya,location,Dolomitler hangi ülkede veya ülkelerde bulunur?,İtalya,seri ülke-konum sorusu
q5145,REJECT,-2.0,Coğrafya,location,Loch Ness hangi ülkede veya ülkelerde bulunur?,Birleşik Krallık,seri ülke-konum sorusu
q5151,REJECT,-2.0,Coğrafya,location,Yellowstone hangi ülkede veya ülkelerde bulunur?,Amerika Birleşik Devletleri,seri ülke-konum sorusu
q5155,REJECT,-2.0,Coğrafya,location,Copper Canyon hangi ülkede veya ülkelerde bulunur?,Meksika,seri ülke-konum sorusu
q5159,REJECT,-2.0,Coğrafya,location,Atacama Çölü hangi ülkede veya ülkelerde bulunur?,Şili,seri ülke-konum sorusu
q5166,REJECT,-2.0,Coğrafya,location,Milford Sound hangi ülkede veya ülkelerde bulunur?,Yeni Zelanda,seri ülke-konum sorusu
q5168,REJECT,-2.0,Coğrafya,location,Bora Bora hangi ülkede veya ülkelerde bulunur?,Fransız Polinezyası,seri ülke-konum sorusu
q5169,REJECT,-2.0,Coğrafya,location,Kakadu hangi ülkede veya ülkelerde bulunur?,Avustralya,seri ülke-konum sorusu
q5170,REJECT,-2.0,Coğrafya,location,Raja Ampat hangi ülkede veya ülkelerde bulunur?,Endonezya,seri ülke-konum sorusu
q5175,REJECT,-2.0,Coğrafya,location,Gunung Mulu hangi ülkede veya ülkelerde bulunur?,Malezya,seri ülke-konum sorusu
q5176,REJECT,-2.0,Coğrafya,location,Sokotra hangi ülkede veya ülkelerde bulunur?,Yemen,seri ülke-konum sorusu
q5465,REJECT,-2.0,Tarih,location,Tikal arkeolojik alanı günümüzde hangi ülkededir?,Guatemala,seri arkeoloji sorusu
q5466,REJECT,-2.0,Tarih,location,Palenque arkeolojik alanı günümüzde hangi ülkededir?,Meksika,seri arkeoloji sorusu
q5467,REJECT,-2.0,Tarih,location,Copán arkeolojik alanı günümüzde hangi ülkededir?,Honduras,seri arkeoloji sorusu
q5468,REJECT,-2.0,Tarih,location,Caral arkeolojik alanı günümüzde hangi ülkededir?,Peru,seri arkeoloji sorusu
q5470,REJECT,-2.0,Tarih,location,Tiwanaku arkeolojik alanı günümüzde hangi ülkededir?,Bolivya,seri arkeoloji sorusu
q5474,REJECT,-2.0,Tarih,location,Lalibela arkeolojik alanı günümüzde hangi ülkededir?,Etiyopya,seri arkeoloji sorusu
q5475,REJECT,-2.0,Tarih,location,Aksum arkeolojik alanı günümüzde hangi ülkededir?,Etiyopya,seri arkeoloji sorusu
q5476,REJECT,-2.0,Tarih,location,Meroë arkeolojik alanı günümüzde hangi ülkededir?,Sudan,seri arkeoloji sorusu
q5478,REJECT,-2.0,Tarih,location,Sakkara arkeolojik alanı günümüzde hangi ülkededir?,Mısır,seri arkeoloji sorusu
q5481,REJECT,-2.0,Tarih,location,Palmira arkeolojik alanı günümüzde hangi ülkededir?,Suriye,seri arkeoloji sorusu
q5484,REJECT,-2.0,Tarih,location,Ur arkeolojik alanı günümüzde hangi ülkededir?,Irak,seri arkeoloji sorusu
q5489,REJECT,-2.0,Tarih,location,Harappa arkeolojik alanı günümüzde hangi ülkededir?,Pakistan,seri arkeoloji sorusu
q5490,REJECT,-2.0,Tarih,location,Taxila arkeolojik alanı günümüzde hangi ülkededir?,Pakistan,seri arkeoloji sorusu
q5491,REJECT,-2.0,Tarih,location,Sanchi arkeolojik alanı günümüzde hangi ülkededir?,Hindistan,seri arkeoloji sorusu
q5497,REJECT,-2.0,Tarih,location,Bagan arkeolojik alanı günümüzde hangi ülkededir?,Myanmar,seri arkeoloji sorusu
q5500,REJECT,-2.0,Tarih,location,Mỹ Sơn arkeolojik alanı günümüzde hangi ülkededir?,Vietnam,seri arkeoloji sorusu
q5504,REJECT,-2.0,Tarih,location,Nara arkeolojik alanı günümüzde hangi ülkededir?,Japonya,seri arkeoloji sorusu
q5509,REJECT,-2.0,Tarih,location,Knossos arkeolojik alanı günümüzde hangi ülkededir?,Yunanistan,seri arkeoloji sorusu
q5510,REJECT,-2.0,Tarih,location,Mykene arkeolojik alanı günümüzde hangi ülkededir?,Yunanistan,seri arkeoloji sorusu
q20552,REJECT,-2.0,Tarih,history,Birleşmiş Milletler Genel Kurulunun Ukrayna’nın toprak bütünlüğü kararını kabul etmesi olayının temel sonucu veya tarihsel önemi hangisidir?,Kırım’daki statü değişikliğinin uluslararası düzeyde tanınmamasının vurgulanması,fazla uzun cümle | seri tarihsel önem sorusu
q2042,REJECT,-3.0,Bilim & Doğa,element_symbol,Kimyasal sembolü H olan element hangisidir?,Hidrojen,seri element sembolü sorusu
q2046,REJECT,-3.0,Bilim & Doğa,element_symbol,Kimyasal sembolü He olan element hangisidir?,Helyum,seri element sembolü sorusu
q2050,REJECT,-3.0,Bilim & Doğa,element_symbol,Kimyasal sembolü Li olan element hangisidir?,Lityum,seri element sembolü sorusu
q2053,REJECT,-3.0,Bilim & Doğa,element_symbol,Kimyasal sembolü Be olan element hangisidir?,Berilyum,seri element sembolü sorusu
q2057,REJECT,-3.0,Bilim & Doğa,element_symbol,Kimyasal sembolü B olan element hangisidir?,Bor,seri element sembolü sorusu
q2061,REJECT,-3.0,Bilim & Doğa,element_symbol,Kimyasal sembolü C olan element hangisidir?,Karbon,seri element sembolü sorusu
q2065,REJECT,-3.0,Bilim & Doğa,element_symbol,Kimyasal sembolü N olan element hangisidir?,Azot,seri element sembolü sorusu
q2069,REJECT,-3.0,Bilim & Doğa,element_symbol,Kimyasal sembolü O olan element hangisidir?,Oksijen,seri element sembolü sorusu
q2073,REJECT,-3.0,Bilim & Doğa,element_symbol,Kimyasal sembolü F olan element hangisidir?,Flor,seri element sembolü sorusu
q2080,REJECT,-3.0,Bilim & Doğa,element_symbol,Kimyasal sembolü Na olan element hangisidir?,Sodyum,seri element sembolü sorusu
q2084,REJECT,-3.0,Bilim & Doğa,element_symbol,Kimyasal sembolü Mg olan element hangisidir?,Magnezyum,seri element sembolü sorusu
q2088,REJECT,-3.0,Bilim & Doğa,element_symbol,Kimyasal sembolü Al olan element hangisidir?,Alüminyum,seri element sembolü sorusu
q2092,REJECT,-3.0,Bilim & Doğa,element_symbol,Kimyasal sembolü Si olan element hangisidir?,Silisyum,seri element sembolü sorusu
q2096,REJECT,-3.0,Bilim & Doğa,element_symbol,Kimyasal sembolü P olan element hangisidir?,Fosfor,seri element sembolü sorusu
q2100,REJECT,-3.0,Bilim & Doğa,element_symbol,Kimyasal sembolü S olan element hangisidir?,Kükürt,seri element sembolü sorusu
q2103,REJECT,-3.0,Bilim & Doğa,element_symbol,Kimyasal sembolü Cl olan element hangisidir?,Klor,seri element sembolü sorusu
q2107,REJECT,-3.0,Bilim & Doğa,element_symbol,Kimyasal sembolü Ar olan element hangisidir?,Argon,seri element sembolü sorusu
q2111,REJECT,-3.0,Bilim & Doğa,element_symbol,Kimyasal sembolü K olan element hangisidir?,Potasyum,seri element sembolü sorusu
q2115,REJECT,-3.0,Bilim & Doğa,element_symbol,Kimyasal sembolü Ca olan element hangisidir?,Kalsiyum,seri element sembolü sorusu
q2119,REJECT,-3.0,Bilim & Doğa,element_symbol,Kimyasal sembolü Ti olan element hangisidir?,Titanyum,seri element sembolü sorusu
q2123,REJECT,-3.0,Bilim & Doğa,element_symbol,Kimyasal sembolü Cr olan element hangisidir?,Krom,seri element sembolü sorusu
