id,status,categoryIndex,difficulty,family,reason,question,correctAnswer
q36278,REJECT,2,Zor,composite:q23605,İki ayrı soruyu birleştiren yapay ve yorucu format.,"İlk olarak “Sputnik 1’in fırlatılması, İlk iPhone’un satışa çıkması, Çernobil nükleer kazası, Sağlık ve deprem hazırlığı bakanlar toplantısının İstanbul’da yapılması olaylarının eskiden yeniye doğru sıralaması hangisidir?”, ardından “Kara Ölüm’ün Avrupa’ya ulaşması ile Navarin Deniz Muharebesi arasında yaklaşık kaç yıl vardır?” soruluyor. Doğru cevap çifti hangisidir?",Sputnik 1’in fırlatılması → Çernobil nükleer kazası → İlk iPhone’un satışa çıkması → Sağlık ve deprem hazırlığı bakanlar toplantısının İstanbul’da yapılması  •  480
q36279,REJECT,3,Orta,composite:q3745,İki ayrı soruyu birleştiren yapay ve yorucu format.,"İlk olarak “Başlığı “K” harfiyle başlayan aşağıdaki eserlerden hangisi John Milton tarafından yazılmıştır?”, ardından “An American in Paris, Flag, Woman with a Hat ve Finlandia arasından hangisinin tarihi Kuğu Gölü eserine en yakındır?” soruluyor. Doğru cevap çifti hangisidir?",Kayıp Cennet  •  Finlandia
q36280,REJECT,2,Zor,composite:q25227,İki ayrı soruyu birleştiren yapay ve yorucu format.,"“Justinianus Kanunları’nın ilk bölümünün yayımlanması olayının yılına, Justinianus Vebası’nın başlaması, Mayflower gemisinin Plymouth’a ulaşması, Milletler Cemiyetinin faaliyete başlaması, Blue Ghost Mission 1’in Ay’a inişi seçenekleri arasında zaman bakımından en yakın olan hangisidir?” ve “İspanyol Armadası seferi, Trento Konsili’nin başlaması, Trafalgar Muharebesi ve Hastings Muharebesi olayları tarih sırasına göre eskiden yeniye nasıl dizilir?” sorularının doğru yanıtları sırasıyla hangi seçenekte verilmiştir?",Justinianus Vebası’nın başlaması  •  Hastings Muharebesi → Trento Konsili’nin başlaması → İspanyol Armadası seferi → Trafalgar Muharebesi
q36281,REJECT,4,Orta,composite:q3949,İki ayrı soruyu birleştiren yapay ve yorucu format.,"İlk olarak “Atom numarası 43 olan element hangisidir?”, ardından “Atom numarası 69, kütle numarası 150 olan bir izotopun çekirdeğinde kaç nötron bulunur?” soruluyor. Doğru cevap çifti hangisidir?",Teknesyum  •  81
q36282,REJECT,2,Orta,composite:q29000,İki ayrı soruyu birleştiren yapay ve yorucu format.,“Perseverance gezgininin Mars’a inişi hangi yüzyıl içinde yer alır?” / “Waterloo Muharebesi hangi yılda gerçekleşmiştir?”: Bu iki soruya verilecek doğru cevap dizisi hangisidir?,21. yüzyıl  •  1815
q36283,REJECT,5,Orta,composite:q31149,İki ayrı soruyu birleştiren yapay ve yorucu format.,"“Dartta tek 2 ve tek 2 bölgelerine isabet eden iki okun toplam puanı kaçtır?” / “1896 Yaz Olimpiyatları, 1908 Yaz Olimpiyatları, 1976 Yaz Olimpiyatları ve 1948 Yaz Olimpiyatları organizasyonları düzenlenme yıllarına göre eskiden yeniye nasıl sıralanır?”: Bu iki soruya verilecek doğru cevap dizisi hangisidir?",4  •  1896 Yaz Olimpiyatları → 1908 Yaz Olimpiyatları → 1948 Yaz Olimpiyatları → 1976 Yaz Olimpiyatları
q36284,REJECT,4,Orta,composite:q4834,İki ayrı soruyu birleştiren yapay ve yorucu format.,“Diazot monoksit bileşiğinin kimyasal formülü hangisidir?” ve “6 saat boyunca saatte 110 kilometre ilerleyen bir taşıtın toplam yolu nedir?” sorularının doğru yanıtları sırasıyla hangi seçenekte verilmiştir?,N₂O  •  660 km
q36285,REJECT,1,Orta,composite:q17304,İki ayrı soruyu birleştiren yapay ve yorucu format.,Aşağıdaki seçeneklerden hangisi hem “Re doğal minör gamının beşinci derecesi hangi notadır?” hem de “Fa kök sesli artmış üçlü piyanodaki eş sesli karşılıklar kullanıldığında hangi ses grubuna denk gelir?” sorusunu sırasıyla doğru cevaplar?,La  •  Fa–La–Do diyez
q36286,REJECT,2,Zor,composite:q23164,İki ayrı soruyu birleştiren yapay ve yorucu format.,“Viyana Kongresi’nin sona ermesi ile BM Küresel Yol Güvenliği Yüksek Düzeyli Toplantısı arasında yaklaşık kaç yıl vardır?” / “Vasco da Gama’nın Hindistan’a ulaşması hangi yılda gerçekleşmiştir?”: Bu iki soruya verilecek doğru cevap dizisi hangisidir?,211  •  1498
q36287,REJECT,4,Zor,composite:q30495,İki ayrı soruyu birleştiren yapay ve yorucu format.,“Atom numarası 26 olan 2- yüklü iyon kaç elektrona sahiptir?” ve “Bir cisim 8 kg ve ivmesi 1 m/s² olduğuna göre net kuvveti kaç newtondur?” sorularının doğru yanıtları sırasıyla hangi seçenekte verilmiştir?,28  •  8 N
q36288,REJECT,2,Zor,composite:q32984,İki ayrı soruyu birleştiren yapay ve yorucu format.,"İlk olarak “Çernobil nükleer kazası ile ChatGPT’nin kamuya sunulması arasında yaklaşık kaç yıl vardır?”, ardından “Hastings Muharebesi en doğrudan hangi yerle ilişkilidir?” soruluyor. Doğru cevap çifti hangisidir?",36  •  İngiltere
q36289,REJECT,2,Zor,composite:q13525,İki ayrı soruyu birleştiren yapay ve yorucu format.,"Birinci soru “Ekim Devrimi, Berlin Duvarı’nın geçişlere açılması, Çin’in Qin Hanedanı altında birleşmesi ve Talas Muharebesi olayları tarih sırasına göre eskiden yeniye nasıl dizilir?”, ikinci soru “Vestfalya Barışı, Plassey Muharebesi, Çin’in Qin Hanedanı altında birleşmesi ve Kore Savaşı’nın başlaması olaylarıyla ilgili aşağıdaki yıl–yer–kişi eşleştirmelerinden hangisi bütünüyle doğrudur?” olduğuna göre doğru yanıt sırası hangisidir?",Çin’in Qin Hanedanı altında birleşmesi → Talas Muharebesi → Ekim Devrimi → Berlin Duvarı’nın geçişlere açılması  •  Vestfalya Barışı — 1648 — Westfalen — III. Ferdinand
q36290,REJECT,4,Orta,composite:q14868,İki ayrı soruyu birleştiren yapay ve yorucu format.,"Birinci soru “671 °F sıcaklık Celsius ölçeğinde kaç derecedir?”, ikinci soru “Atom numarası 8, kütle numarası 16 olan bir izotopun çekirdeğinde kaç nötron bulunur?” olduğuna göre doğru yanıt sırası hangisidir?",355 °C  •  8
q36291,REJECT,5,Orta,composite:q6070,İki ayrı soruyu birleştiren yapay ve yorucu format.,"İlk olarak “San Siro en çok hangi spor veya sporlarla ilişkilidir?”, ardından “1992 Avrupa Futbol Şampiyonası, 1952 Yaz Olimpiyatları, 1962 FIFA Dünya Kupası ve 2004 Avrupa Futbol Şampiyonası organizasyonları düzenlenme yıllarına göre eskiden yeniye nasıl sıralanır?” soruluyor. Doğru cevap çifti hangisidir?",Futbol  •  1952 Yaz Olimpiyatları → 1962 FIFA Dünya Kupası → 1992 Avrupa Futbol Şampiyonası → 2004 Avrupa Futbol Şampiyonası
q36292,REJECT,5,Zor,composite:q26478,İki ayrı soruyu birleştiren yapay ve yorucu format.,"Birinci soru “Bir futbol takımı 3 galibiyet, 8 beraberlik ve 5 yenilgi alırsa üç puanlı sistemde kaç puan toplar?”, ikinci soru “Lake Placid 1932, Albertville 1992, Nagano 1998, Sapporo 1972 Kış Olimpiyatlarının eskiden yeniye sırası hangisidir?” olduğuna göre doğru yanıt sırası hangisidir?",17  •  Lake Placid 1932 → Sapporo 1972 → Albertville 1992 → Nagano 1998
q36293,REJECT,3,Orta,composite:q5622,İki ayrı soruyu birleştiren yapay ve yorucu format.,"“Dört Mevsim adlı klasik müzik eserinin bestecisi kimdir?” ve “Cennetin Doğusu, Vejetaryen, Composition VII ve Dublinliler arasından hangisi Drowning Girl ile aynı sanat veya edebiyat alanına aittir?” sorularının doğru yanıtları sırasıyla hangi seçenekte verilmiştir?",Antonio Vivaldi  •  Composition VII
q36294,REJECT,3,Zor,composite:q3742,İki ayrı soruyu birleştiren yapay ve yorucu format.,"“Başlığı “İ” harfiyle başlayan aşağıdaki eserlerden hangisi Dante Alighieri tarafından yazılmıştır?” / “Woman I, Benim Adım Kırmızı, Fırtına, Fatih-Harbiye eserlerinin tarihine göre eskiden yeniye sıralaması hangisidir?”: Bu iki soruya verilecek doğru cevap dizisi hangisidir?",İlahi Komedya  •  Fırtına → Fatih-Harbiye → Woman I → Benim Adım Kırmızı
q36295,REJECT,4,Orta,composite:q15922,İki ayrı soruyu birleştiren yapay ve yorucu format.,Aşağıdaki seçeneklerden hangisi hem “280 gramlık bir örnek 20 cm³ yer kaplıyorsa yoğunluğu nedir?” hem de “Hızı 3000 m/s ve frekansı 3 Hz olan dalganın dalga boyu kaç metredir?” sorusunu sırasıyla doğru cevaplar?,14 g/cm³  •  1000
q36296,REJECT,3,Zor,composite:q32305,İki ayrı soruyu birleştiren yapay ve yorucu format.,"Birinci soru “Bereketli Topraklar Üzerinde eserinin yazarı kimdir?”, ikinci soru “Kuyucaklı Yusuf, Hükümdar, Dorian Gray’in Portresi, Canterbury Hikâyeleri eserlerinin tarihine göre eskiden yeniye sıralaması hangisidir?” olduğuna göre doğru yanıt sırası hangisidir?",Orhan Kemal  •  Canterbury Hikâyeleri → Hükümdar → Dorian Gray’in Portresi → Kuyucaklı Yusuf
q36297,REJECT,2,Zor,composite:q28200,İki ayrı soruyu birleştiren yapay ve yorucu format.,"Birinci soru “Higgs bozonunun keşfinin CERN tarafından açıklanması ile Blue Ghost Mission 1’in Ay’a inişi arasında yaklaşık kaç yıl vardır?”, ikinci soru “Ebu Simbel en çok hangi uygarlık, hanedan veya kültürle ilişkilidir?” olduğuna göre doğru yanıt sırası hangisidir?",13  •  Yeni Krallık Mısırı
q36298,REJECT,0,Orta,composite:q30687,İki ayrı soruyu birleştiren yapay ve yorucu format.,“Kuveyt kaç ülkeyle kara sınırı paylaşır?” ve “Sırbistan için verilen yaklaşık merkez koordinatı hangi yarımküre ikilisine düşer?” sorularının doğru yanıtları sırasıyla hangi seçenekte verilmiştir?,2  •  Kuzey ve Doğu yarımküreleri
q36299,REJECT,1,Orta,composite:q28199,İki ayrı soruyu birleştiren yapay ve yorucu format.,“Dakikada 90 dörtlük vuruş hızında 4/4 ölçülü 9 ölçülük bölüm yaklaşık kaç saniye sürer?” ve “Dakikada 96 dörtlük vuruş hızında 2/4 ölçülü 2 ölçülük bölüm yaklaşık kaç saniye sürer?” sorularının doğru yanıtları sırasıyla hangi seçenekte verilmiştir?,24  •  2.5
q36300,REJECT,5,Orta,composite:q31099,İki ayrı soruyu birleştiren yapay ve yorucu format.,"Birinci soru “Dartta tek 1 ve üçlü 3 bölgelerine isabet eden iki okun toplam puanı kaçtır?”, ikinci soru “Plaj voleybolu sporundaki “Bir takım kaç oyuncudan oluşur?” cevabı ile Maraton sporundaki “Resmî yarış mesafesi kaç kilometredir?” cevabı arasındaki mutlak fark kaçtır?” olduğuna göre doğru yanıt sırası hangisidir?","10  •  40,2"
q36301,REJECT,2,Zor,composite:q29160,İki ayrı soruyu birleştiren yapay ve yorucu format.,"İlk olarak “Sokrates’in yargılanıp idam edilmesi olayının yılına, Kore Savaşı’nın başlaması, Türkiye-Suriye depremlerinin meydana gelmesi, SpaceX Crew-10 görevinin fırlatılması, Kadeş Muharebesi seçenekleri arasında zaman bakımından en yakın olan hangisidir?”, ardından “Maraton Muharebesi, Roma’daki büyük yangın, Waterloo Muharebesi ve 1857 Hint Ayaklanması olayları tarih sırasına göre eskiden yeniye nasıl dizilir?” soruluyor. Doğru cevap çifti hangisidir?",Kadeş Muharebesi  •  Maraton Muharebesi → Roma’daki büyük yangın → Waterloo Muharebesi → 1857 Hint Ayaklanması
q36302,REJECT,2,Zor,composite:q32978,İki ayrı soruyu birleştiren yapay ve yorucu format.,"“Mayflower gemisinin Plymouth’a ulaşması, İngiliz Haklar Bildirgesi’nin kabulü, Helsinki Nihai Senedi’nin imzalanması, Arap Baharı protestolarının Tunus’ta başlaması olaylarının eskiden yeniye doğru sıralaması hangisidir?” ve “Plüton’un cüce gezegen olarak sınıflandırılması sürecinin başlıca kurumu, ekibi veya kişisi hangisidir?” sorularının doğru yanıtları sırasıyla hangi seçenekte verilmiştir?",Mayflower gemisinin Plymouth’a ulaşması → İngiliz Haklar Bildirgesi’nin kabulü → Helsinki Nihai Senedi’nin imzalanması → Arap Baharı protestolarının Tunus’ta başlaması  •  Uluslararası Astronomi Birliği
q36303,REJECT,3,Zor,composite:q3757,İki ayrı soruyu birleştiren yapay ve yorucu format.,"İlk olarak “Başlığı “D” harfiyle başlayan aşağıdaki eserlerden hangisi Boris Pasternak tarafından yazılmıştır?”, ardından “Teneke Trampet, Isenheim Sunağı, Jane Eyre, Olympia eserlerinin tarihine göre eskiden yeniye sıralaması hangisidir?” soruluyor. Doğru cevap çifti hangisidir?",Doktor Jivago  •  Isenheim Sunağı → Jane Eyre → Olympia → Teneke Trampet
q36304,REJECT,0,Orta,composite:q16152,İki ayrı soruyu birleştiren yapay ve yorucu format.,"İlk olarak “Potenza, hangi ülkenin idari bölümlerinden biridir?”, ardından “Yaklaşık yüzölçümü dikkate alındığında Monako hangi büyüklük aralığına girer?” soruluyor. Doğru cevap çifti hangisidir?",İtalya  •  50.000 km²’den küçük
q36305,REJECT,5,Orta,composite:q26682,İki ayrı soruyu birleştiren yapay ve yorucu format.,"“Dartta üçlü 1 ve çift 7 bölgelerine isabet eden iki okun toplam puanı kaçtır?” / “2014 NBA Finalleri, 2022 FIFA Dünya Kupası, 1994 FIFA Dünya Kupası ve 2024 Yaz Olimpiyatları organizasyonları düzenlenme yıllarına göre eskiden yeniye nasıl sıralanır?”: Bu iki soruya verilecek doğru cevap dizisi hangisidir?",17  •  1994 FIFA Dünya Kupası → 2014 NBA Finalleri → 2022 FIFA Dünya Kupası → 2024 Yaz Olimpiyatları
q36306,REJECT,2,Zor,composite:q26518,İki ayrı soruyu birleştiren yapay ve yorucu format.,"İlk olarak “Nelson Mandela’nın Güney Afrika cumhurbaşkanı seçilmesi ile Kyoto Protokolü’nün yürürlüğe girmesi arasında yaklaşık kaç yıl vardır?”, ardından “Çanakkale Kara Muharebeleri’nin başlaması hangi yılda gerçekleşmiştir?” soruluyor. Doğru cevap çifti hangisidir?",11  •  1915
q36307,REJECT,3,Orta,composite:q27035,İki ayrı soruyu birleştiren yapay ve yorucu format.,"“The Weather Project hangi sanat biçimine örnektir?” ve “Adagio for Strings, Paris Street; Rainy Day, Les Demoiselles d’Avignon ve Carmen eserleri tarihlerine göre eskiden yeniye nasıl sıralanır?” sorularının doğru yanıtları sırasıyla hangi seçenekte verilmiştir?",Enstalasyon  •  Carmen → Paris Street; Rainy Day → Les Demoiselles d’Avignon → Adagio for Strings
q36308,REJECT,3,Orta,composite:q25979,İki ayrı soruyu birleştiren yapay ve yorucu format.,"“Peri Kraliçesi eserinin yazarı kimdir?” ve “Kokoro, İvan İlyiç’in Ölümü, Moby-Dick ve Nude Descending a Staircase, No. 2 eserlerinden hangisi diğer üçünden farklı bir alanda sınıflandırılır?” sorularının doğru yanıtları sırasıyla hangi seçenekte verilmiştir?","Edmund Spenser  •  Nude Descending a Staircase, No. 2"
q36309,REJECT,2,Orta,composite:q16582,İki ayrı soruyu birleştiren yapay ve yorucu format.,"İlk olarak “1848 Devrimlerinin başlaması, Trento Konsili’nin başlaması, Malazgirt Muharebesi ve Süveyş Krizi arasından hangisi Pearl Harbor saldırısı ile aynı yüzyılda gerçekleşmiştir?”, ardından “Şanlı Devrim, Yunan İsyanı’nın başlaması, Tordesillas Antlaşması ve Kore Savaşı’nın başlaması arasından hangisi zaman bakımından İngiltere ve İskoçya taçlarının birleşmesi olayına en yakındır?” soruluyor. Doğru cevap çifti hangisidir?",Süveyş Krizi  •  Şanlı Devrim
q36310,REJECT,5,Orta,composite:q29849,İki ayrı soruyu birleştiren yapay ve yorucu format.,“250 metrelik velodromda 29250 metre yarışan bisikletçi kaç tur tamamlar?” ve “Voleybol için “Karar seti dışındaki bir set normalde kaç sayıda kazanılır?” cevabı ile Dart için “Yaygın 501 formatında oyuncu oyuna kaç puanla başlar?” cevabının toplamı kaçtır?” sorularının doğru yanıtları sırasıyla hangi seçenekte verilmiştir?,117  •  526
q36311,REJECT,1,Zor,composite:q17320,İki ayrı soruyu birleştiren yapay ve yorucu format.,Aşağıdaki seçeneklerden hangisi hem “La majör gamının yedinci derecesi hangi notadır?” hem de “Re kök sesli minör üçlü akorunun birinci çevriminde bas sesinin piyanodaki eş sesli karşılığı hangisidir?” sorusunu sırasıyla doğru cevaplar?,Sol diyez  •  Fa
q36312,REJECT,3,Orta,composite:q30137,İki ayrı soruyu birleştiren yapay ve yorucu format.,"İlk olarak “65 cm genişliğinde ve 80 cm yüksekliğindeki bir tuvalin sadeleştirilmiş en-boy oranı nedir?”, ardından “Peer Gynt, Peter ve Kurt, One and Three Chairs ve Su Müziği arasından hangisinin tarihi Finlandia eserine en yakındır?” soruluyor. Doğru cevap çifti hangisidir?",13:16  •  Peer Gynt
q36313,REJECT,0,Zor,composite:q15192,İki ayrı soruyu birleştiren yapay ve yorucu format.,Aşağıdaki seçeneklerden hangisi hem “Offaly idari birimi hangi ülkenin parçasıdır?” hem de “Dominik Cumhuriyeti içindeki Santiago alt birimi hangi üst idari bölüme bağlıdır?” sorusunu sırasıyla doğru cevaplar?,İrlanda  •  Cibao Norte
q36314,REJECT,0,Orta,composite:q15284,İki ayrı soruyu birleştiren yapay ve yorucu format.,"İlk olarak “Hindistan içindeki Punjab hangi idari bölüm türüdür?”, ardından “Western Visayas (Region VI) bölümü hangi ülkenin yönetim sistemine dâhildir?” soruluyor. Doğru cevap çifti hangisidir?",Eyalet  •  Filipinler
